epoch,train_total,val_total,train_hard,train_soft,train_feat,val_hard,val_soft,val_feat
1,0.5242274496555328,0.5102735470842432,0.5278872587680816,0.09864205726981164,0.41704583883285523,0.5386052363448672,0.09482291589180629,0.34934336057415716
2,0.4479349026679993,0.4195401767889659,0.4513983311653137,0.1057327663898468,0.3341207985877991,0.43894997239112854,0.07303549611458073,0.30121516077606764
3,0.42165222787857054,0.42330738681334035,0.42260841631889345,0.11355239796638489,0.3058687126636505,0.44180051264939485,0.09411046709175463,0.2860462963581085
4,0.4000639066696167,0.41258082345679953,0.40055179452896117,0.1126428972184658,0.28628260266780853,0.4307225004390434,0.11427429056277981,0.2559759511991783
5,0.38621898579597475,0.38144988704610755,0.38643505454063415,0.11551238760352135,0.2702024339437485,0.4000782370567322,0.09214545179296423,0.24583828725196696
6,0.3688469327688217,0.4033063296918516,0.3653573685884476,0.11866863584518432,0.25832061088085173,0.4273994697464837,0.10924703489851069,0.23784197756537684
7,0.36368738317489624,0.3890365086219929,0.3607974792718887,0.11627237266302108,0.25415811359882357,0.4220166774811568,0.08174438760788352,0.230338411198722
8,0.34944744777679443,0.394112988754555,0.34498710310459135,0.11376330143213272,0.2460916155576706,0.4162351643597638,0.11372692496688278,0.22876765606579957
9,0.34550123870372773,0.42395214681272153,0.3382925375699997,0.12213625133037567,0.24018528282642365,0.4414135107287654,0.1332733247567106,0.24993562698364258
10,0.3270613211393356,0.3814388425261886,0.3166144790649414,0.11812334668636322,0.23331393253803254,0.39758141890720083,0.13161536830442924,0.2121574608264146
11,0.3230240697860718,0.3522611834384777,0.31156022334098815,0.11884411919116974,0.2309289140701294,0.3550543934106827,0.13026859859625498,0.21547510336946557
12,0.32039484333992,0.3505721224678887,0.3082694190740585,0.12112771862745285,0.22755977427959442,0.35914111027011164,0.11699272940556209,0.21358510299965186
13,0.31316694724559785,0.367605471500644,0.29852996826171874,0.12134766793251038,0.22597223448753356,0.3715134699035574,0.14701124722207035,0.21147556602954865
14,0.30856754052639007,0.36555557504848196,0.2924033614397049,0.12298151522874833,0.22330244719982148,0.3569551706314087,0.17475883110805793,0.21086437282738862
15,0.30890781223773955,0.35439054723139163,0.29145473873615263,0.12655503100156784,0.2230766154527664,0.3527071856790119,0.15358163057653992,0.20473674326031296
16,0.3145932902097702,0.3837446774597521,0.2985999219417572,0.12825817620754243,0.22365297663211822,0.3941903257811511,0.14876275564785357,0.21060876934616654
17,0.2964539564847946,0.34072889056470657,0.2785885249376297,0.12007783550024033,0.2180621190071106,0.33653249122478346,0.14576066588913952,0.20475982239952795
18,0.2937495467662811,0.36313375057997527,0.2732754145860672,0.12389876943826675,0.21762375032901765,0.3599017957846324,0.15426434962837784,0.21641063966132976
19,0.2971293230056763,0.3551456155600371,0.27834501445293425,0.12393365544080734,0.21702571594715117,0.35006661989070753,0.16637316484142234,0.20062343389899642
20,0.288835133433342,0.33855982179994937,0.26692127668857574,0.12646194106340408,0.21350552022457123,0.33475803059560283,0.14640192494348245,0.20102874603536394
21,0.2875808866024017,0.34796434696073886,0.26470578742027284,0.12670821964740753,0.2142478938102722,0.34340313352920393,0.15306304947093682,0.20554412128748717
22,0.28815731739997863,0.3585713588529163,0.2647390328645706,0.12845489209890365,0.21434508562088012,0.3552503216045874,0.16143442690372467,0.2048860286121015
23,0.28996153056621554,0.35958140481401374,0.26783541750907897,0.12697176414728165,0.21461736118793487,0.36202063549447944,0.1452696262686341,0.20862024470611853
24,0.2866116359233856,0.3504072979644493,0.2643012142181396,0.12556142312288285,0.21310786032676696,0.3497352749109268,0.15192043974443717,0.20005491044786242
25,0.28934042930603027,0.35055509209632874,0.26649737811088564,0.12822597616910936,0.21441490113735198,0.35305333192701693,0.14300332135624355,0.20172254906760323
26,0.2792494390010834,0.34949391583601636,0.25427039271593094,0.1263268832564354,0.21120698475837707,0.3416981868169926,0.16819878474429803,0.1994851662053002
27,0.2818784418106079,0.345348193137734,0.2572651562690735,0.12828240936994553,0.21102702236175538,0.34131596320205265,0.15396323110218402,0.20079350305928123
28,0.2777671549320221,0.3396867552289256,0.2506094903945923,0.1313671110868454,0.20976791930198668,0.33708672832559655,0.14672615903395195,0.19902733078709356
29,0.27813098120689395,0.3390516925741125,0.2525125548839569,0.12604781430959702,0.21185948157310486,0.3296451336807675,0.16155402113993964,0.19944630784017067
30,0.2816766473054886,0.34140594524365886,0.2560622280836105,0.13005369192361832,0.21138993215560914,0.3338683711157905,0.15818865569653334,0.20080496481171362
